# mode=PY timeScale=20 fixedDeltaTime=0.01999999 obsLen=89
# sensors=RayPerceptionSensor:0-64:65|VectorSensor_size24:65-88:24
# agents=0=Arena_0/Agent_Blue_0|1=Arena_0/Agent_Blue_1|2=Arena_0/Agent_Blue_2
mode,agentIdx,acadStep,agentStep,episodes,c0,c1,c2,d0,o0,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,o31,o32,o33,o34,o35,o36,o37,o38,o39,o40,o41,o42,o43,o44,o45,o46,o47,o48,o49,o50,o51,o52,o53,o54,o55,o56,o57,o58,o59,o60,o61,o62,o63,o64,o65,o66,o67,o68,o69,o70,o71,o72,o73,o74,o75,o76,o77,o78,o79,o80,o81,o82,o83,o84,o85,o86,o87,o88
PY,1,2385,2385,0,-0.05447128,0.03953406,0.1041162,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9485526,0,0,0,1,1,0,0,1,0,0.8363849,0,0,0,1,1,0,0,1,0,0.7574999,0,0,0,0,0.6376684,0,0,1,0,0.554166,0,0,0,0,0.4496825,0,0,1,0,0.5757252,0,0,0,0,0.3623868,0.8534516,0.6659146,-0.4374017,-0.8992664,0.02216487,-0.04817723,1,0.4285714,0,0,0,0,1,0,0,1,0.5898157,0.8075381,0.7022843,0.3039697,0.9526819,0.5291221,1,0.6360943
PY,2,2385,2385,0,-0.1244673,0.1069123,0.09159873,1,0,0,1,0,0.8203864,0,0,1,0,0.9552827,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8204154,0,0,0,1,1,0,0,0,0,0.7221711,0,0,0,1,1,0,0,0,0,0.6775611,0,0,0,1,1,0,0,0,0,0.6722757,0,0,0,1,1,0,0,0,0,0.3969155,0.9308231,0.2268039,-0.8822803,-0.4707242,-0.03329388,-0.1186119,1,0.83,0,0,0,0,0,0,1,1,0.8052771,0.5928985,0.8212612,0.835744,0.549119,0.5451771,0,1
PY,0,2390,2390,0,-0.1309,0.1206681,-0.9192686,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.934575,0,0,0,1,1,0,0,0,0,0.8998286,1,0,0,0,0.5487736,0,0,1,0,0.2076199,0,0,0,0,0.8396554,0,0,1,0,0.03536124,0,0,0,0,0.8369359,0,0,1,0,0.02376567,0,0,0,0,0.8816086,0,0,1,0,0.0186543,0.6083887,0.5782065,0.4879364,0.8728791,9.670854E-06,1.730397E-05,1,0.8571429,0,0,1,0,1,0,0,1,-0.3746425,-0.9271693,0.3070548,0.4682644,-0.8835884,0.2543814,0,0.6362588
PY,1,2390,2390,0,-0.05085191,0.036821,-0.1766461,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9259222,0,0,0,1,1,1,0,0,0,0.564895,0,0,0,1,1,0,0,1,0,0.7626996,0,0,0,0,0.6809678,0,0,1,0,0.5553063,0,0,0,0,0.4676701,0,0,1,0,0.5814841,0,0,0,0,0.3713682,0.8534593,0.6658995,-0.4665767,-0.884481,0.01366496,-0.02775084,1,0.4285714,0,0,0,0,1,0,0,1,0.5631222,0.8263738,0.702284,0.2726939,0.9621011,0.5291139,1,0.6362588
PY,2,2390,2390,0,-0.1355357,0.1303867,0.1032858,1,0,0,1,0,0.8344613,0,0,1,0,0.9476205,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.833406,0,0,0,1,1,0,0,0,0,0.7271029,0,1,0,0,0.8093945,0,0,0,0,0.6772299,0,0,0,1,1,0,0,0,0,0.6674314,0,0,0,1,1,0,0,0,0,0.4384707,0.9304376,0.225207,-0.8954592,-0.4451439,-0.02958315,-0.116666,1,0.8266667,0,1,0,0,0,0,1,1,0.7897544,0.6134234,0.8217957,0.8220337,0.5694389,0.5458074,0,1
PY,0,2395,2395,0,-0.05681887,0.04209627,0.9169022,0,0,0,0,0,0.9213764,0,0,0,1,1,0,0,0,0,0.8990444,0,0,0,1,1,0,0,1,0,0.2102343,0,0,0,1,1,0,0,1,0,0.03192608,0,0,0,0,0.9111656,0,0,1,0,0.02249812,0,0,0,0,0.846995,0,0,1,0,0.01812322,0,0,0,0,0.8332331,0,0,1,0,0.0163019,0.6084834,0.57819,0.2191347,0.9756946,7.539988E-06,3.358722E-05,1,0.8571429,0,0,1,0,1,0,0,1,-0.6234703,-0.7818471,0.3071537,0.1970574,-0.9803919,0.2543713,0,0.6360553
PY,1,2395,2395,0,-0.07258029,0.05971232,0.06930859,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.8340315,0,0,0,1,1,0,0,1,0,0.6761469,0,0,0,0,0.610923,0,0,1,0,0.5545969,0,0,0,0,0.4381692,0,0,1,0,0.5721723,0,0,0,0,0.3565645,0.853461,0.6658961,-0.4167993,-0.9089988,0.01321127,-0.02338924,1,0.4285714,0,0,0,0,1,0,0,1,0.6080983,0.7938622,0.7022837,0.325509,0.9455392,0.5290558,1,0.6360553
PY,2,2395,2395,0,-0.1306825,0.1259767,0.06422526,1,0,0,1,0,0.893225,0,0,1,0,0.9410121,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8546753,0,0,0,1,1,0,0,0,0,0.7379344,0,1,0,0,0.7925304,0,0,0,0,0.681581,0,0,0,1,1,0,0,0,0,0.6666114,0,0,0,1,1,0,0,0,0,0.4929549,0.9304376,0.225207,-0.9094294,-0.4158586,-0.000566761,-0.001616847,1,0.8266667,0,1,0,0,0,0,1,1,0.7694376,0.6387222,0.8217957,0.8031646,0.5957573,0.5457178,0,1
PY,0,2400,2400,0,-0.1311419,0.1209102,-0.921427,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9343848,0,0,0,1,1,0,0,0,0,0.8998062,1,0,0,0,0.5508994,0,0,1,0,0.2076564,0,0,0,0,0.8397457,0,0,1,0,0.03528212,0,0,0,0,0.8368806,0,0,1,0,0.02372885,0,0,0,0,0.8813897,0,0,1,0,0.01863215,0.6083848,0.5782033,0.4872875,0.8732417,1.068041E-05,1.914054E-05,1,0.8571429,0,0,1,0,1,0,0,1,-0.3753318,-0.9268905,0.3070471,0.4706232,-0.8823343,0.2544986,0,0.6363828
PY,1,2400,2400,0,-0.05466126,0.03971989,0.1039286,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9498708,0,0,0,1,1,0,0,1,0,0.8320919,0,0,0,1,1,0,0,1,0,0.7482305,0,0,0,0,0.6354219,0,0,1,0,0.5546042,0,0,0,0,0.4484462,0,0,1,0,0.5760404,0,0,0,0,0.36155,0.853662,0.6654685,-0.4364914,-0.8997085,0.02337368,-0.05087556,1,0.4285714,0,0,0,0,1,0,0,1,0.5915132,0.8062955,0.702249,0.3048536,0.9523994,0.5283687,1,0.6363828
PY,2,2400,2400,0,-0.1275051,0.1227959,0.03117326,1,0,0,1,0,0.9346539,0,0,1,0,0.9792318,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8689276,0,0,0,1,1,0,0,0,0,0.7452342,0,1,0,0,0.794356,0,0,0,0,0.6846802,0,0,0,1,1,0,0,0,0,0.666456,0,0,0,1,1,0,0,0,0,0.5345467,0.9304376,0.225207,-0.9176345,-0.3974255,-0.0005572764,-0.001487948,1,0.8266667,0,1,0,0,0,0,1,1,0.7563943,0.6541161,0.8217957,0.7912715,0.6114651,0.5449862,0,1
PY,0,2405,2405,0,-0.05687272,0.04213931,0.7005023,0,0,0,0,0,0.9210941,0,0,0,0,0.9994572,0,0,0,0,0.899071,0,0,0,1,1,0,0,1,0,0.2103201,0,0,0,1,1,0,0,1,0,0.03184376,0,0,0,0,0.9117411,0,0,1,0,0.02246464,0,0,0,0,0.8472205,0,0,1,0,0.01810749,0,0,0,0,0.8331764,0,0,1,0,0.01630978,0.6084845,0.5781851,0.2177475,0.9760051,8.150935E-06,3.652275E-05,1,0.8571429,0,0,1,0,1,0,0,1,-0.6245987,-0.7809459,0.3071503,0.2001944,-0.9797562,0.2545257,0,0.6361747
PY,1,2405,2405,0,-0.05086003,0.03682129,-0.1750111,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9272055,0,0,0,1,1,1,0,0,0,0.5611764,0,0,0,1,1,0,0,1,0,0.7633003,0,0,0,0,0.6783617,0,0,1,0,0.5557285,0,0,0,0,0.4663055,0,0,1,0,0.5817751,0,0,0,0,0.370469,0.8536717,0.6654494,-0.4656291,-0.8849802,0.01378648,-0.02796258,1,0.4285714,0,0,0,0,1,0,0,1,0.5649161,0.8251486,0.7022485,0.2730421,0.9620023,0.5281187,1,0.6361747
PY,2,2405,2405,0,-0.1723084,0.163951,0.3055109,1,0,0,1,0,0.9503208,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8730821,0,0,0,1,1,0,0,0,0,0.7463197,0,1,0,0,0.8033749,0,0,0,0,0.6838943,0,0,0,1,1,0,0,0,0,0.6641465,0,0,0,1,1,0,0,0,0,0.5614696,0.9300318,0.2241471,-0.9214826,-0.38842,-0.04817772,-0.1250768,1,0.8266667,0,0,0,0,0,0,1,1,0.7513664,0.6598855,0.8219447,0.7872809,0.6165948,0.5448328,0,1
PY,0,2410,2410,0,-0.09728595,0.08188371,-0.2724189,0,0,0,0,0,0.9932845,0,0,0,1,1,0,0,0,0,0.9184368,0,0,0,1,1,0,0,0,0,0.8991558,0,0,0,0,0.917283,0,0,1,0,0.2108646,0,0,0,0,0.8495927,0,0,1,0,0.03053897,0,0,0,0,0.8330286,0,0,1,0,0.02175,0,0,0,0,0.8627184,0,0,1,0,0.01762727,0.6083666,0.5782475,0.4255551,0.9049325,2.810732E-06,5.979091E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.4384992,-0.8987315,0.3070681,0.4115128,-0.9114041,0.2547013,0,0.6363963
PY,1,2410,2410,0,-0.07241888,0.05956205,0.07083746,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.8347694,0,0,0,1,1,0,0,1,0,0.6696467,0,0,0,0,0.6093299,0,0,1,0,0.5567109,0,0,0,0,0.4372013,0,0,1,0,0.5725721,0,0,0,0,0.3558597,0.8536734,0.6654459,-0.4162926,-0.9092308,0.01322852,-0.02338538,1,0.4285714,0,0,0,0,1,0,0,1,0.6094141,0.7928522,0.7022483,0.324794,0.9457849,0.52787,1,0.6363963
PY,2,2410,2410,0,-0.1134624,0.1000169,0.3863228,1,0,0,1,0,0.9633327,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.9472288,0,0,0,1,1,0,0,0,0,0.7817631,0,0,0,1,1,0,0,0,0,0.6975209,0,0,0,1,1,0,0,0,0,0.6618792,0,0,0,1,1,0,0,0,0,0.6637463,0.9288485,0.2214919,-0.9544644,-0.2983249,-0.08391747,-0.1703983,1,0.8266667,0,0,0,0,0,0,1,1,0.688667,0.7250777,0.8221017,0.7300938,0.6833469,0.5447803,0,1
PY,0,2415,2415,0,-0.09146231,0.08415863,-0.06782629,0,0,0,0,0,0.9582609,0,0,0,1,1,0,0,0,0,0.9054966,0,0,0,1,1,0,0,1,0,0.2051173,0,0,0,0,0.9586658,0,0,1,0,0.04273886,1,0,0,0,0.5702113,0,0,1,0,0.02643908,0,0,0,0,0.8337622,0,0,1,0,0.0199169,0,0,0,0,0.8461697,0,0,1,0,0.01669791,0.6083725,0.5782522,0.3466454,0.9379963,9.201467E-07,2.481043E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.5137166,-0.8579599,0.3070798,0.3320697,-0.9432548,0.2547083,0,0.6364924
PY,1,2415,2415,0,-0.05466558,0.03973042,0.1044146,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9505116,0,0,0,1,1,0,0,1,0,0.829914,0,0,0,1,1,0,0,1,0,0.7426793,0,0,0,0,0.6343207,0,0,1,0,0.5550669,0,0,0,0,0.4476955,0,0,1,0,0.5765105,0,0,0,0,0.3609568,0.853873,0.6650217,-0.4364221,-0.8997422,0.02330028,-0.05068627,1,0.4285714,0,0,0,0,1,0,0,1,0.5924565,0.8056027,0.702215,0.3048245,0.9524087,0.5276212,1,0.6364924
PY,2,2415,2415,0,-0.112254,0.1089111,-0.5441176,1,0,0,1,0,0.9333159,0,0,0,1,1,0,0,1,0,0.8955779,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.7901176,0,0,0,0,0.8506903,0,0,0,1,1,0,0,0,0,0.730956,0,0,0,1,1,0,0,0,0,0.672552,0,0,0,1,1,0,0,0,0,0.6555148,0.9281698,0.2202267,-0.9835615,-0.1805743,-0.05613434,-0.09344938,1,0.8266667,0,0,0,0,0,0,1,1,0.5979953,0.8014997,0.8220251,0.644949,0.7642257,0.5448331,1,1
PY,0,2420,2420,0,-0.08895057,0.08181231,-0.05030922,0,0,0,0,0,0.950981,0,0,0,1,1,0,0,0,0,0.9033483,0,0,0,1,1,0,0,1,0,0.2056468,0,0,0,0,0.9706556,0,0,1,0,0.04043601,1,0,0,0,0.5571059,0,0,1,0,0.02566146,0,0,0,0,0.8348689,0,0,1,0,0.01956691,0,0,0,0,0.8430704,0,0,1,0,0.01653187,0.6083866,0.5782555,0.3265812,0.9451692,6.370246E-07,1.847744E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.5319069,-0.8468028,0.3071001,0.3118199,-0.9501413,0.2547135,0,0.6364641
PY,1,2420,2420,0,-0.05088592,0.03684038,-0.174019,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9277264,0,0,0,1,1,1,0,0,0,0.5646374,0,0,0,1,1,0,0,1,0,0.7637612,0,0,0,0,0.6773928,0,0,1,0,0.5561976,0,0,0,0,0.4656096,0,0,1,0,0.5822771,0,0,0,0,0.3699032,0.8538828,0.6650025,-0.4656961,-0.884945,0.01378627,-0.02797372,1,0.4285714,0,0,0,0,1,0,0,1,0.565756,0.8245731,0.7022145,0.273479,0.9618784,0.5276107,1,0.6364641
PY,2,2420,2420,0,-0.125849,0.1127611,0.4232084,1,0,0,1,0,0.9764255,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8941526,0,0,0,1,1,0,0,0,0,0.7519425,0,0,0,1,1,0,0,0,0,0.6804085,0,0,0,1,1,0,0,0,0,0.6534709,0,0,0,1,1,0,0,0,0,0.6629646,0.9274477,0.2188602,-0.9385093,-0.3452545,-0.04669987,-0.1052023,1,0.8266667,0,0,0,0,0,0,1,1,0.7276304,0.6859697,0.8219643,0.7682185,0.640188,0.5449131,0,1
PY,0,2425,2425,0,-0.08713131,0.08011911,-0.03738394,0,0,0,0,0,0.9459205,0,0,0,1,1,0,0,0,0,0.9020189,0,0,0,1,1,0,0,1,0,0.2060953,0,0,0,0,0.9800274,0,0,1,0,0.03891672,1,0,0,0,0.5477332,0,0,1,0,0.02513449,0,0,0,0,0.8359305,0,0,1,0,0.01933071,0,0,0,0,0.841026,0,0,1,0,0.01642453,0.6084001,0.578261,0.3116025,0.9502125,6.593764E-07,2.019107E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.5452415,-0.838279,0.3071219,0.2966906,-0.9549736,0.2547219,0,0.6364297
PY,1,2425,2425,0,-0.07220215,0.05937424,0.07333557,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.8351302,0,0,0,1,1,0,0,1,0,0.6661513,0,0,0,0,0.6087941,0,0,1,0,0.5777209,0,0,0,0,0.4366953,0,0,1,0,0.5731099,0,0,0,0,0.3553905,0.8538845,0.6649991,-0.4166448,-0.9090694,0.01323356,-0.02341571,1,0.4285714,0,0,0,0,1,0,0,1,0.6099739,0.7924215,0.7022144,0.3256392,0.9454942,0.5276088,1,0.6364297
PY,2,2425,2425,0,-0.08131638,0.07839726,0.4605575,1,0,0,1,0,0.9379431,0,0,0,1,1,0,0,1,0,0.813289,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.818953,0,0,0,1,1,0,0,0,0,0.7124463,0,0,0,1,1,0,0,0,0,0.6620375,0,0,0,1,1,0,0,0,0,0.6510707,0.9270124,0.2179141,-0.9759945,-0.2177954,-0.0006591389,-0.001175493,1,0.8233333,0,1,0,0,0,0,1,1,0.6318023,0.7751296,0.8220164,0.6786251,0.7344849,0.545056,1,1
PY,0,2430,2430,0,-0.08582196,0.07890451,-0.02797171,0,0,0,0,0,0.9423392,0,0,0,1,1,0,0,0,0,0.9011715,0,0,0,1,1,0,0,1,0,0.2064558,0,0,0,0,0.9872645,0,0,1,0,0.03788356,1,0,0,0,0.5409999,0,0,1,0,0.0247713,0,0,0,0,0.8368511,0,0,1,0,0.01916973,0,0,0,0,0.8396429,0,0,1,0,0.01636274,0.6084127,0.5782685,0.3004216,0.9538065,6.482005E-07,2.071261E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.5550575,-0.831812,0.3071443,0.2855631,-0.95836,0.2547387,0,0.6365082
PY,1,2430,2430,0,-0.05463232,0.03970157,0.1043937,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9502376,0,0,0,1,1,0,0,1,0,0.8298168,0,0,0,1,1,0,0,1,0,0.7420414,0,0,0,0,0.634757,0,0,1,0,0.5555561,0,0,0,0,0.4476008,0,0,1,0,0.5771807,0,0,0,0,0.3606961,0.8540817,0.664579,-0.4374764,-0.8992299,0.02313569,-0.05047355,1,0.4285714,0,0,0,0,1,0,0,1,0.5923848,0.8056552,0.7021815,0.3048483,0.9524009,0.527335,1,0.6365082
PY,2,2430,2430,0,-0.05761247,0.05271488,-0.1543866,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9605039,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.931441,0,0,0,1,1,0,0,0,0,0.7701347,0,0,0,1,1,0,0,0,0,0.6880693,0,0,0,1,1,0,0,0,0,0.6536548,0.9270124,0.2179141,-0.9971988,-0.0747968,-7.996894E-05,-9.644963E-05,1,0.8233333,0,1,0,0,0,0,1,1,0.5134392,0.8581259,0.8220164,0.5656605,0.8246381,0.5450123,1,1
PY,0,2435,2435,0,-0.08507453,0.07820904,-0.02228678,0,0,0,0,0,0.9397532,0,0,0,1,1,0,0,0,0,0.9006122,0,0,0,1,1,0,0,1,0,0.2067371,0,0,0,0,0.9928352,0,0,1,0,0.03716125,1,0,0,0,0.5411689,0,0,1,0,0.02451593,0,0,0,0,0.8376129,0,0,1,0,0.0190582,0,0,0,0,0.8386824,0,0,1,0,0.01632755,0.6084238,0.5782776,0.2920285,0.9564096,6.332994E-07,2.078712E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.5623449,-0.8269029,0.3071668,0.279775,-0.9600657,0.2548594,0,0.6364817
PY,1,2435,2435,0,-0.05068685,0.03664919,-0.1732452,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9275175,0,0,0,1,1,1,0,0,0,0.5641826,0,0,0,1,1,0,0,1,0,0.7640862,0,0,0,0,0.6779832,0,0,1,0,0.556708,0,0,0,0,0.4655526,0,0,1,0,0.5829765,0,0,0,0,0.3696576,0.8540911,0.6645604,-0.4667272,-0.8844013,0.01373752,-0.02795299,1,0.4285714,0,0,0,0,1,0,0,1,0.5656864,0.8246204,0.702181,0.2724141,0.96218,0.5269153,1,0.6364817
PY,2,2435,2435,0,-0.08272909,0.07205457,-0.33045,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9766944,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.888335,0,0,0,1,1,0,0,0,0,0.7480194,0,0,0,1,1,0,0,0,0,0.6775272,0,0,0,1,1,0,0,0,0,0.6512631,0.9270124,0.2179141,-0.9923999,-0.1230561,-1.955777E-08,-2.793968E-08,1,0.8233333,0,0,0,0,0,0,1,1,0.55444,0.8322238,0.8220164,0.6053543,0.7959563,0.5443343,1,1
PY,0,2440,2440,0,-0.08433774,0.07750833,-0.0162132,0,0,0,0,0,0.9377483,0,0,0,1,1,0,0,0,0,0.9002102,0,0,0,1,1,0,0,1,0,0.2069667,0,0,0,0,0.9973718,0,0,1,0,0.03661564,1,0,0,0,0.5462687,0,0,1,0,0.02432264,0,0,0,0,0.8382645,0,0,1,0,0.01897507,0,0,0,0,0.8379623,0,0,1,0,0.01630554,0.6084339,0.5782878,0.285325,0.9584308,6.146729E-07,2.071261E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.568114,-0.8229499,0.307189,0.2740288,-0.9617215,0.254934,0,0.6364514
PY,1,2440,2440,0,-0.07170798,0.05889429,0.07532312,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.8350802,0,0,0,1,1,0,0,1,0,0.6658878,0,0,0,0,0.609408,0,0,1,0,0.5843616,0,0,0,0,0.4366937,0,0,1,0,0.5737951,0,0,0,0,0.3551793,0.8540928,0.664557,-0.417925,-0.9084817,0.01309064,-0.0232061,1,0.4285714,0,0,0,0,1,0,0,1,0.6097147,0.7926211,0.7021809,0.3239281,0.9460819,0.5267697,1,0.6364514
PY,2,2440,2440,0,-0.09949328,0.09007346,0.2800574,1,0,0,1,0,0.9387203,0,0,0,1,1,0,0,1,0,0.7992927,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8124611,0,0,0,1,1,0,0,0,0,0.7085077,0,0,0,1,1,0,0,0,0,0.659667,0,0,0,1,1,0,0,0,0,0.6499025,0.9266363,0.2172737,-0.974305,-0.2252333,-0.03331095,-0.06254789,1,0.8233333,0,0,0,0,0,0,1,1,0.6387759,0.7693931,0.8219403,0.6861478,0.7274624,0.5440624,1,1
PY,0,2445,2445,0,-0.06560542,0.05553629,0.4108249,0,0,0,0,0,0.9363144,0,0,0,1,1,0,0,0,0,0.8999367,0,0,0,1,1,0,0,1,0,0.2071316,0,0,0,1,1,0,0,1,0,0.03623825,1,0,0,0,0.5498332,0,0,1,0,0.02419004,0,0,0,0,0.838762,0,0,1,0,0.01891971,0,0,0,0,0.8374619,0,0,1,0,0.01629335,0.6084426,0.5782993,0.2804395,0.9598717,5.885959E-07,2.034009E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.5722839,-0.8200555,0.3072107,0.2690792,-0.9631181,0.254951,0,0.6365338
PY,1,2445,2445,0,-0.05412792,0.03920848,0.1055733,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9493263,0,0,0,1,1,0,0,1,0,0.8307911,0,0,0,1,1,0,0,1,0,0.7449343,0,0,0,0,0.6362839,0,0,1,0,0.5560558,0,0,0,0,0.4479749,0,0,1,0,0.5779822,0,0,0,0,0.3606766,0.8542848,0.6641472,-0.4393038,-0.8983388,0.02280025,-0.04992888,1,0.4285714,0,0,0,0,1,0,0,1,0.5915975,0.8062336,0.702149,0.3025717,0.9531268,0.526529,1,0.6365338
PY,2,2445,2445,0,-0.1190201,0.1139864,-1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9682121,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.805434,0,0,0,0,0.8707494,0,0,0,1,1,0,0,0,0,0.7373791,0,0,0,1,1,0,0,0,0,0.6707978,0,0,0,1,1,0,0,0,0,0.6472481,0.9260196,0.2162928,-0.9903274,-0.1387506,-0.05266522,-0.07755366,1,0.8233333,0,0,0,0,0,0,1,1,0.5704935,0.8213022,0.8217702,0.6220197,0.7830017,0.5440101,1,1
PY,0,2450,2450,0,-0.0936228,0.08068105,0.2019635,0,0,0,0,0,0.981187,0,0,0,1,1,0,0,0,0,0.9134213,0,0,0,1,1,0,0,1,0,0.2788059,0,0,0,0,0.9287523,0,0,1,0,0.2122782,0,0,0,0,0.854327,0,0,1,0,0.02935031,0,0,0,0,0.8324949,0,0,1,0,0.02129696,0,0,0,0,0.8567898,0,0,1,0,0.01744972,0.6084184,0.5783797,0.4016487,0.9157938,2.04891E-06,4.678965E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.4616283,-0.8870736,0.3072598,0.3910576,-0.9203662,0.2550726,0,0.6365277
PY,1,2450,2450,0,-0.0504101,0.03638832,-0.1730055,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.9264653,0,0,0,1,1,1,0,0,0,0.5666248,0,0,0,1,1,0,0,1,0,0.7642428,0,0,0,0,0.6804016,0,0,1,0,0.5572512,0,0,0,0,0.466252,0,0,1,0,0.5838863,0,0,0,0,0.3697979,0.8542889,0.6641391,-0.4688517,-0.8832771,0.01342843,-0.02738436,1,0.4285714,0,0,0,0,1,0,0,1,0.5645534,0.8253968,0.7021487,0.2707707,0.9626441,0.5265041,1,0.6365277
PY,2,2450,2450,0,-0.1226513,0.1051912,0.102153,1,0,0,1,0,0.795715,0,0,1,0,0.9343358,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8095717,0,0,0,1,1,0,0,0,0,0.7045299,0,0,0,1,1,0,0,0,0,0.654865,0,0,0,1,1,0,0,0,0,0.6441824,0,0,0,1,1,0,0,0,0,0.4916537,0.9253107,0.2147717,-0.8989812,-0.4379874,-0.03747159,-0.1168023,1,0.8233333,0,0,0,0,0,0,1,1,0.798284,0.6022813,0.8218574,0.8360289,0.5486857,0.5442199,0,1
PY,0,2455,2455,0,-0.1119771,0.0986154,-0.6012243,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.926028,0,0,0,1,1,0,0,0,0,0.8986441,0,0,0,0,0.9021986,0,0,1,0,0.2086785,0,0,0,0,0.843622,0,0,1,0,0.03325383,0,0,0,0,0.8344294,0,0,1,0,0.02300462,0,0,0,0,0.8719346,0,0,1,0,0.01834059,0.6084483,0.5783699,0.4589074,0.8884841,1.884997E-06,3.665686E-06,1,0.8571429,0,0,1,0,1,0,0,1,-0.4045756,-0.9145045,0.3072864,0.4513905,-0.8923265,0.2551197,0,0.6364681
PY,1,2455,2455,0,-0.07152415,0.05869014,0.07386692,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.8345863,0,0,0,1,1,0,0,1,0,0.6692498,0,0,0,0,0.6112778,0,0,1,0,0.5646033,0,0,0,0,0.43725,0,0,1,0,0.5746206,0,0,0,0,0.3552612,0.8542906,0.6641358,-0.4201758,-0.9074427,0.01288098,-0.02292471,1,0.4285714,0,0,0,0,1,0,0,1,0.6085654,0.7935037,0.7021487,0.3215051,0.9469078,0.525978,1,0.6364681
PY,2,2455,2455,0,-0.1557013,0.1437038,-0.09424607,1,0,0,1,0,0.8439571,0,0,1,0,0.9271607,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.8259643,0,0,0,1,1,0,0,0,0,0.711359,0,1,0,0,0.8010724,0,0,0,0,0.6557252,0,0,0,1,1,0,0,0,0,0.6401706,0,0,0,1,1,0,0,0,0,0.5579493,0.9248763,0.2132308,-0.912572,-0.4089164,-0.03349172,-0.1132033,1,0.8233333,0,0,0,0,0,0,1,1,0.7804083,0.6252704,0.8223467,0.820768,0.5712619,0.5440831,0,1
